No;DATE;PM10;MPM10;NO;MNO;NO2;MNO2;NOX;MNOX;GRAD;MGRAD;TempAir;MTEMP;HUMAIR;MHUM;FF;MFF;DD;MDD;RAIN;MRAIN;SCODE
984;11/09/2017;46.94;  ;0.78;  ;12.97;  ;6.68;  ;170.16;  ;---;4) ;0.4;  ;0.92;  ;218.11;  ;0;  ;JGJSP
985;12/09/2017;61.71;  ;0.87;  ;15.89;  ;8.17;  ;124.28;  ;---;4) ;0.4;  ;1.16;  ;227.55;  ;0;  ;JGJSP
986;13/09/2017;57.24;  ;1.17;  ;24.69;  ;12.66;  ;166.15;  ;---;4) ;0.4;  ;0.96;  ;172.53;  ;0;  ;JGJSP
987;14/09/2017;89.34;  ;3.08;  ;33.36;  ;18.69;  ;152.91;  ;---;4) ;0.4;  ;0.56;  ;179.56;  ;0;  ;JGJSP
988;15/09/2017;83.35;  ;1.66;  ;32.32;  ;16.98;  ;165.16;  ;---;4) ;0.4;  ;0.77;  ;251.2;  ;0;  ;JGJSP
989;16/09/2017;82.02;  ;0.9;  ;17.47;  ;9.14;  ;164.82;  ;---;4) ;0.39;  ;0.69;  ;127.1;  ;0;  ;JGJSP
990;17/09/2017;51.64;  ;0.42;  ;11.16;  ;5.61;  ;182.33;  ;---;4) ;0.4;  ;0.91;  ;119.06;  ;0;  ;JGJSP
991;18/09/2017;66.82;  ;2.87;  ;15.38;  ;8.84;  ;192.88;  ;---;4) ;0.4;  ;0.45;  ;98.09;  ;0;  ;JGJSP
992;19/09/2017;84.28;  ;3.07;  ;29.39;  ;16.28;  ;168.05;  ;---;4) ;0.4;  ;0.7;  ;207.9;  ;0.05;  ;JGJSP
993;20/09/2017;62.82;  ;1.68;  ;19.92;  ;10.74;  ;168.93;  ;---;4)A);0.41;  ;0.73;  ;197.16;  ;0;  ;JGJSP
994;21/09/2017;77.31;  ;3.45;  ;22.4;  ;12.75;  ;161.87;  ;---;4) ;0.43;  ;0.7;  ;213.67;  ;0;  ;JGJSP
995;22/09/2017;82.96;  ;2.57;  ;19.6;  ;10.93;  ;184.74;  ;---;4) ;0.41;  ;0.85;  ;138.93;  ;0;  ;JGJSP
996;23/09/2017;66.32;  ;1.16;  ;17.75;  ;9.17;  ;166.97;  ;---;4) ;0.4;  ;1.03;  ;203.85;  ;0;  ;JGJSP
997;24/09/2017;54.3;  ;0.76;  ;14.43;  ;7.28;  ;81.73;  ;---;4)A);---;4) ;1.41;  ;175.95;  ;0;  ;JGJSP
998;25/09/2017;52.87;  ;4.3;  ;19.13;  ;12.03;  ;122.55;  ;---;4) ;0.38;  ;0.52;  ;182.19;  ;0.25;  ;JGJSP
999;26/09/2017;41.42;  ;3.35;  ;17.9;  ;10.86;  ;119.59;  ;---;4)A);0.41;  ;0.45;  ;110.77;  ;136.29;  ;JGJSP
1000;27/09/2017;39.1;  ;7.32;  ;21.84;  ;16.1;  ;52.83;  ;---;4)A);---;4)A);0.41;  ;170.01;  ;682.67;  ;JGJSP
1001;28/09/2017;66.84;  ;9;  ;29.14;  ;20.6;  ;136.39;  ;---;4)A);0.38;  ;0.29;  ;169.07;  ;136.53;  ;JGJSP
1002;29/09/2017;63.72;  ;5.34;  ;20.18;  ;13.81;  ;113.44;  ;---;4) ;0.41;  ;0.66;  ;152.68;  ;0.05;  ;JGJSP
1003;30/09/2017;45.05;  ;5.55;  ;21.53;  ;14.54;  ;105.74;  ;---;4) ;0.42;  ;0.47;  ;201.2;  ;0;  ;JGJSP
1004;01/10/2017;44.67;  ;5.48;  ;17.54;  ;12.27;  ;165.92;  ;---;4)A);0.43;  ;0.67;  ;205.25;  ;0.48;  ;JGJSP
1005;02/10/2017;44.46;  ;4.54;  ;19.28;  ;12.39;  ;117.05;  ;---;4) ;0.41;  ;0.51;  ;169.99;  ;0.02;  ;JGJSP
1006;03/10/2017;42.29;  ;4.62;  ;20.73;  ;13.23;  ;129.6;  ;---;4) ;---;4) ;0.61;  ;184.75;  ;0.04;  ;JGJSP
1007;04/10/2017;42.33;  ;3.33;  ;18.96;  ;11.31;  ;149.23;  ;---;4) ;0.42;  ;0.61;  ;116.71;  ;0;  ;JGJSP
1008;05/10/2017;52.02;  ;2.78;  ;17.71;  ;10.36;  ;141.75;  ;---;4) ;0.41;  ;0.64;  ;120.65;  ;0.25;  ;JGJSP
1009;06/10/2017;59.18;  ;3.38;  ;19.3;  ;11.86;  ;172.31;  ;---;4) ;0.39;  ;0.6;  ;130.19;  ;0;  ;JGJSP
1010;07/10/2017;55.09;  ;2.59;  ;17.19;  ;9.96;  ;188.49;  ;---;4)A);0.4;  ;1.28;  ;191.01;  ;0.02;  ;JGJSP
1011;08/10/2017;40.62;  ;1.62;  ;15.56;  ;8.7;  ;135.53;  ;---;4) ;---;4) ;0.86;  ;173.28;  ;0;  ;JGJSP
1012;09/10/2017;57.14;  ;3.8;  ;22.15;  ;13.56;  ;91.07;  ;---;4)A);---;4) ;0.63;  ;200.03;  ;0.03;  ;JGJSP
1013;10/10/2017;70.39;  ;2.73;  ;19.36;  ;11.23;  ;120.37;  ;---;4)A);0.43;  ;0.39;  ;264.45;  ;0;  ;JGJSP
1014;11/10/2017;68.09;  ;11.22;  ;16.71;  ;16.5;  ;8.24;  ;---;4)A);---;4)A);0.15;  ;193.01;  ;0;  ;JGJSP
1015;12/10/2017;50.67;  ;1.02;  ;18.83;  ;9.84;  ;153.35;  ;-25.2;  ;14.77;  ;0.91;  ;195.4;  ;218.45;  ;JGJSP
1016;13/10/2017;47.1;  ;2.16;  ;15.02;  ;8.56;  ;190.91;  ;-21.76;  ;18.24;  ;0.64;  ;201.21;  ;955.74;  ;JGJSP
1017;14/10/2017;40.58;  ;1.79;  ;11.38;  ;6.6;  ;186.54;  ;-21.67;  ;18.29;  ;1;  ;226.34;  ;0;  ;JGJSP
1018;15/10/2017;42.06;  ;0.93;  ;11.44;  ;5.92;  ;163.41;  ;-21.66;  ;18.31;  ;1.07;  ;203.7;  ;136.54;  ;JGJSP
1019;16/10/2017;32.57;  ;2.92;  ;8.69;  ;5.93;  ;147.08;  ;-21.83;  ;18.12;  ;1.06;  ;209.57;  ;173.14;  ;JGJSP
1020;17/10/2017;44.41;  ;5.71;  ;19.71;  ;13.11;  ;145.98;  ;-22.11;  ;17.85;  ;0.58;  ;184.18;  ;0;  ;JGJSP
1021;18/10/2017;46.01;  ;2.71;  ;25.74;  ;14.33;  ;126.77;  ;-22.04;  ;17.95;  ;0.67;  ;183.3;  ;0.45;  ;JGJSP
1022;19/10/2017;49.42;  ;3.42;  ;22.61;  ;13.39;  ;91.44;  ;-22.07;  ;17.92;  ;0.37;  ;201.77;  ;1.38;  ;JGJSP
1023;20/10/2017;48.41;  ;2.91;  ;22.01;  ;12.64;  ;185.23;  ;-21.93;  ;17.93;  ;0.68;  ;164.91;  ;0;  ;JGJSP
1024;21/10/2017;85.36;  ;2.83;  ;22.89;  ;12.76;  ;---;4)A);---;4)A);---;4)A);0.43;  ;214.18;  ;---;4)A);JGJSP
1025;22/10/2017;49.83;  ;1.01;  ;15.62;  ;8.22;  ;---;4)A);---;4)A);---;4)A);0.95;  ;170.66;  ;---;4)A);JGJSP
1026;23/10/2017;41.94;  ;1.31;  ;17.97;  ;9.39;  ;---;4)A);---;4)A);---;4)A);1.05;  ;180.3;  ;---;4)A);JGJSP
1027;24/10/2017;44.53;  ;3.59;  ;21.58;  ;12.75;  ;---;4)A);---;4)A);---;4)A);0.5;  ;215.94;  ;---;4)A);JGJSP
1028;25/10/2017;47.92;  ;3.79;  ;19.98;  ;12.11;  ;---;4)A);---;4)A);---;4)A);0.64;  ;227.78;  ;---;4)A);JGJSP
1029;26/10/2017;36.67;  ;1.91;  ;9.86;  ;5.9;  ;---;4)A);---;4)A);---;4)A);0.97;  ;210.14;  ;---;4)A);JGJSP
1030;27/10/2017;50.7;  ;3.27;  ;27.93;  ;15.71;  ;---;4)A);---;4)A);---;4)A);0.7;  ;199.55;  ;---;4)A);JGJSP
1031;28/10/2017;55.96;  ;5.34;  ;22.9;  ;14.87;  ;---;4)A);---;4)A);---;4)A);0.3;  ;191.08;  ;---;4)A);JGJSP
1032;29/10/2017;59.07;  ;5.14;  ;21.1;  ;13.61;  ;---;4)A);---;4)A);---;4)A);0.47;  ;187.43;  ;---;4)A);JGJSP
1033;30/10/2017;52.01;  ;2.34;  ;17.21;  ;9.68;  ;---;4)A);---;4)A);---;4)A);0.71;  ;171.27;  ;---;4)A);JGJSP
1034;31/10/2017;47.05;  ;0.96;  ;14.07;  ;7.41;  ;---;4)A);---;4)A);---;4)A);0.8;  ;229.42;  ;---;4)A);JGJSP
1035;01/11/2017;53.84;  ;1.99;  ;29.01;  ;15.26;  ;---;4)A);---;4)A);---;4)A);0.72;  ;156;  ;---;4)A);JGJSP
1036;02/11/2017;78.69;  ;1.86;  ;23.83;  ;12.68;  ;---;4)A);---;4)A);---;4)A);0.53;  ;253.6;  ;---;4)A);JGJSP
1037;03/11/2017;69.42;  ;0.66;  ;16.79;  ;8.45;  ;---;4)A);---;4)A);---;4)A);0.97;  ;195.44;  ;---;4)A);JGJSP
1038;04/11/2017;71.02;  ;1.74;  ;19.92;  ;10.72;  ;---;4)A);---;4)A);---;4)A);0.58;  ;223.23;  ;---;4)A);JGJSP
1039;05/11/2017;52.52;  ;2.71;  ;16.71;  ;9.41;  ;---;4)A);---;4)A);---;4)A);0.44;  ;147.67;  ;---;4)A);JGJSP
1040;06/11/2017;44.99;  ;3;  ;17.85;  ;10.88;  ;---;4)A);---;4)A);---;4)A);0.54;  ;157.42;  ;---;4)A);JGJSP
1041;07/11/2017;33.91;  ;4.46;  ;22.38;  ;14.22;  ;---;4)A);---;4)A);---;4)A);0.47;  ;147.66;  ;---;4)A);JGJSP
1042;08/11/2017;41.59;  ;4.64;  ;19.91;  ;13.15;  ;---;4)A);---;4)A);---;4)A);0.4;  ;238.64;  ;---;4)A);JGJSP
1043;09/11/2017;58.63;  ;4.41;  ;23.64;  ;14;  ;---;4)A);---;4)A);---;4)A);0.49;  ;193.3;  ;---;4)A);JGJSP
1044;10/11/2017;50.66;  ;3.36;  ;18.12;  ;10.63;  ;---;4)A);---;4)A);---;4)A);0.72;  ;195.63;  ;---;4)A);JGJSP
1045;11/11/2017;50.07;  ;1.96;  ;22.92;  ;12.4;  ;75.91;  ;26.63;  ;82.38;  ;0.66;  ;182.7;  ;3604.47;  ;JGJSP
1046;12/11/2017;42.21;  ;2.6;  ;15.48;  ;9.08;  ;172.73;  ;27.09;  ;82.27;  ;0.58;  ;211.05;  ;152.43;  ;JGJSP
1047;13/11/2017;38.69;  ;4;  ;17.1;  ;11.13;  ;129.88;  ;26.62;  ;85.13;  ;0.48;  ;209.22;  ;1092.26;  ;JGJSP
1048;14/11/2017;45.46;  ;7.64;  ;29.47;  ;19.19;  ;121.69;  ;26.43;  ;87.15;  ;0.4;  ;193.39;  ;137.16;  ;JGJSP
1049;15/11/2017;49.88;  ;2.91;  ;31.07;  ;16.91;  ;116.64;  ;27.55;  ;82.28;  ;0.29;  ;175.88;  ;0.01;  ;JGJSP
1050;16/11/2017;63.71;  ;8.29;  ;25.31;  ;17.6;  ;116.62;  ;26.61;  ;84.82;  ;0.32;  ;168.13;  ;0.53;  ;JGJSP
1051;17/11/2017;48.23;  ;10.99;  ;20.58;  ;17.33;  ;171.74;  ;26.7;  ;83.99;  ;0.45;  ;211.07;  ;0.01;  ;JGJSP
1052;18/11/2017;42.09;  ;9.39;  ;16.09;  ;13.95;  ;143.65;  ;26.99;  ;81.96;  ;0.47;  ;172.68;  ;0.39;  ;JGJSP
1053;19/11/2017;36.72;  ;5.46;  ;15.64;  ;11.05;  ;126.83;  ;26.52;  ;84.51;  ;0.41;  ;180.38;  ;0.04;  ;JGJSP
1054;20/11/2017;---;4)A);4.99;  ;9.58;  ;6.96;  ;195.63;  ;28.61;  ;69.5;  ;0.85;  ;206.9;  ;137.78;  ;JGJSP
1055;21/11/2017;---;4)A);3.51;  ;13.31;  ;8.76;  ;131.65;  ;27.86;  ;72.77;  ;0.58;  ;203.23;  ;0.03;  ;JGJSP
1056;22/11/2017;35.44;  ;2.79;  ;19.3;  ;11.69;  ;159.79;  ;27.9;  ;78.5;  ;0.43;  ;211.08;  ;0;  ;JGJSP
1057;23/11/2017;59.05;  ;4.11;  ;14.71;  ;10.15;  ;205.77;  ;28.81;  ;73.78;  ;0.46;  ;247.79;  ;0;  ;JGJSP
1058;24/11/2017;5.81;  ;3.17;  ;9.23;  ;7.01;  ;214.07;  ;28.49;  ;70.35;  ;0.6;  ;254.16;  ;0;  ;JGJSP
1059;25/11/2017;4.59;  ;1.86;  ;6.68;  ;4.69;  ;193.57;  ;28.03;  ;73.68;  ;0.9;  ;250.46;  ;0;  ;JGJSP
1060;26/11/2017;3.2;  ;0.54;  ;3.38;  ;1.8;  ;149.44;  ;26.23;  ;85.18;  ;0.93;  ;245.39;  ;0.15;  ;JGJSP
1061;27/11/2017;5.6;  ;0.47;  ;3.06;  ;1.71;  ;74.65;  ;25.57;  ;87.67;  ;0.95;  ;234.91;  ;0.34;  ;JGJSP
1062;28/11/2017;---;4) ;0.75;  ;2.94;  ;1.62;  ;112.74;  ;26.4;  ;79.93;  ;1.59;  ;222.97;  ;0.16;  ;JGJSP
1063;29/11/2017;25.9;  ;0.92;  ;2.28;  ;1.68;  ;176;  ;28.5;  ;70.87;  ;1.1;  ;239.89;  ;0;  ;JGJSP
1064;30/11/2017;19.97;  ;0.89;  ;4.69;  ;2.99;  ;94.17;  ;25.09;  ;90.97;  ;0.78;  ;268.84;  ;0.96;  ;JGJSP
1065;01/12/2017;5.33;  ;4.64;  ;9.38;  ;7.96;  ;114.88;  ;26.13;  ;78.13;  ;0.95;  ;261.67;  ;0.02;  ;JGJSP
1066;02/12/2017;5.56;  ;1.27;  ;8.57;  ;5.23;  ;161.12;  ;27.41;  ;73.99;  ;0.76;  ;244.58;  ;0;  ;JGJSP
1067;03/12/2017;6.45;  ;1.79;  ;7.56;  ;5.01;  ;231.72;  ;28.09;  ;74.25;  ;0.71;  ;258.38;  ;0;  ;JGJSP
1068;04/12/2017;6.57;  ;2.18;  ;8.39;  ;5.85;  ;227.66;  ;27.85;  ;75.49;  ;0.83;  ;259.67;  ;0;  ;JGJSP
1069;05/12/2017;15.88;  ;3.68;  ;7.75;  ;5.95;  ;186.22;  ;27.8;  ;70.8;  ;0.63;  ;254.4;  ;0;  ;JGJSP
1070;06/12/2017;14.08;  ;4.3;  ;8.19;  ;6.56;  ;228.13;  ;28.83;  ;66.98;  ;0.64;  ;227.84;  ;0;  ;JGJSP
1071;07/12/2017;15.08;  ;4.77;  ;7.74;  ;6.61;  ;203.65;  ;29.12;  ;69.21;  ;0.62;  ;246.57;  ;0.01;  ;JGJSP
1072;08/12/2017;10.54;  ;1.36;  ;7.59;  ;4.52;  ;192.59;  ;27.93;  ;77.73;  ;0.66;  ;246.46;  ;0.85;  ;JGJSP
1073;09/12/2017;8.04;  ;1.67;  ;4.47;  ;3.45;  ;194.54;  ;27.77;  ;76.33;  ;0.85;  ;248.98;  ;0;  ;JGJSP
1074;10/12/2017;5.22;  ;1.86;  ;4.96;  ;3.83;  ;122.17;  ;26.9;  ;83.37;  ;0.69;  ;268.14;  ;0.07;  ;JGJSP
1075;11/12/2017;9.22;  ;6.29;  ;8.79;  ;9.13;  ;109.79;  ;25.92;  ;88.85;  ;0.45;  ;240.65;  ;1.67;  ;JGJSP
1076;12/12/2017;6.08;  ;5.35;  ;8.01;  ;7.45;  ;113.22;  ;25.83;  ;89.41;  ;0.42;  ;235.79;  ;135;  ;JGJSP
1077;13/12/2017;5.33;  ;1.54;  ;4.67;  ;3.54;  ;110.53;  ;26.06;  ;84.46;  ;0.74;  ;254.79;  ;0;  ;JGJSP
1078;14/12/2017;25.17;  ;4.97;  ;9.38;  ;7.87;  ;86.35;  ;-6.51;  ;45.07;  ;0.41;  ;254.37;  ;0;  ;JGJSP
1079;15/12/2017;36.62;  ;8.71;  ;14.04;  ;12.83;  ;165.04;  ;-39.6;  ;0.17;  ;0.46;  ;219.82;  ;0.01;  ;JGJSP
1080;16/12/2017;16.47;  ;9.54;  ;10.63;  ;12.3;  ;101.5;  ;-39.6;  ;0.17;  ;0.47;  ;237.33;  ;0.67;  ;JGJSP
1081;17/12/2017;4.02;  ;4.89;  ;7.28;  ;6.54;  ;111.21;  ;-39.6;  ;0.17;  ;0.63;  ;252.73;  ;0;  ;JGJSP
1082;18/12/2017;9.85;  ;2.26;  ;11.93;  ;7.42;  ;140.84;  ;-39.6;  ;0.17;  ;0.57;  ;284;  ;0.07;  ;JGJSP
1083;19/12/2017;10.84;  ;2.44;  ;16.59;  ;9.44;  ;109.5;  ;-39.6;  ;0.17;  ;0.59;  ;249.77;  ;0.06;  ;JGJSP
1084;20/12/2017;5.34;  ;5.16;  ;13;  ;9.93;  ;41.04;  ;-39.6;  ;0.17;  ;0.39;  ;247.99;  ;0.89;  ;JGJSP
1085;21/12/2017;22.38;  ;7.95;  ;10.16;  ;10.73;  ;56.93;  ;-7.9;  ;44.71;  ;0.4;  ;262.26;  ;0.43;  ;JGJSP
1086;22/12/2017;11.97;  ;1.58;  ;5.27;  ;3.53;  ;208.28;  ;27.32;  ;78.99;  ;0.58;  ;253.97;  ;0;  ;JGJSP
1087;23/12/2017;8.55;  ;3.26;  ;8.74;  ;6.41;  ;168.52;  ;27.41;  ;75.91;  ;0.66;  ;240.85;  ;0;  ;JGJSP
1088;24/12/2017;24.36;  ;1.31;  ;6.31;  ;3.79;  ;224.25;  ;28.4;  ;67.09;  ;0.59;  ;256.82;  ;0;  ;JGJSP
1089;25/12/2017;13.57;  ;4.63;  ;7.52;  ;6.48;  ;254.89;  ;27.38;  ;70.33;  ;0.72;  ;251.45;  ;0;  ;JGJSP
1090;26/12/2017;16.83;  ;1.93;  ;6.99;  ;4.5;  ;200.65;  ;27.48;  ;72.24;  ;0.74;  ;264.77;  ;0;  ;JGJSP
1091;27/12/2017;21.52;  ;2.49;  ;7.79;  ;5.72;  ;134.72;  ;27.39;  ;75.71;  ;0.71;  ;253.13;  ;0;  ;JGJSP
1092;28/12/2017;22.52;  ;4.48;  ;15.64;  ;10.67;  ;142.79;  ;27.46;  ;73.95;  ;0.43;  ;269.92;  ;0;  ;JGJSP
1093;29/12/2017;50.42;  ;8.65;  ;19.24;  ;15.68;  ;154.31;  ;27.46;  ;74.27;  ;0.47;  ;248.04;  ;0;  ;JGJSP
1094;30/12/2017;48.61;  ;4.21;  ;20.1;  ;12.86;  ;138.92;  ;27.56;  ;78.22;  ;0.52;  ;228.48;  ;0;  ;JGJSP
1095;31/12/2017;17.57;  ;6.69;  ;12.88;  ;10.96;  ;147.72;  ;27.41;  ;79.13;  ;0.36;  ;248.28;  ;136.53;  ;JGJSP
1096;01/01/2017;82.11;;9.4;  ;12.03;  ;12.25;  ;174.85;  ;30.21;  ;66.12;  ;0.94;  ;264.64;  ;0;  ;LBJTP
1097;02/01/2017;33.18;  ;3.22;  ;8.53;  ;6.34;  ;194.62;  ;30.56;  ;64.71;  ;1.21;  ;282.01;  ;0;  ;LBJTP
1098;03/01/2017;66.93;  ;7.3;  ;21.39;  ;15.5;  ;128.62;  ;29.55;  ;71.26;  ;1.21;  ;180.72;  ;0;  ;LBJTP
1099;04/01/2017;54.8;  ;5.74;  ;22.54;  ;15.07;  ;92.15;  ;27.22;  ;83.47;  ;0.69;  ;199.14;  ;0;  ;LBJTP
1100;05/01/2017;43.37;  ;9.84;  ;22.61;  ;18.18;  ;93.18;  ;27.42;  ;83.65;  ;0.79;  ;154.64;  ;0.59;  ;LBJTP
1101;06/01/2017;31.92;  ;9.1;  ;18.6;  ;15.7;  ;119.97;  ;27.44;  ;83.31;  ;0.98;  ;218.65;  ;0.22;  ;LBJTP
1102;07/01/2017;30.49;  ;7.66;  ;13.15;  ;11.1;  ;146.44;  ;29;  ;69.35;  ;1.03;  ;286.01;  ;0;  ;LBJTP
1103;08/01/2017;47.48;  ;9.82;  ;14.29;  ;14.29;  ;121.29;  ;27.97;  ;77.79;  ;0.73;  ;257.15;  ;0.04;  ;LBJTP
1104;09/01/2017;54.15;  ;8.31;  ;20.22;  ;16.05;  ;99.94;  ;26.82;  ;84.9;  ;0.95;  ;177.35;  ;0.28;  ;LBJTP
1105;10/01/2017;64.79;  ;10.11;  ;20.88;  ;17.36;  ;118.25;  ;27.41;  ;85.58;  ;0.97;  ;151.66;  ;0.28;  ;LBJTP
1106;11/01/2017;28.15;  ;7.07;  ;15.08;  ;12.62;  ;124.05;  ;27.58;  ;82.53;  ;1.21;  ;277.49;  ;0.07;  ;LBJTP
1107;12/01/2017;22.12;  ;4.77;  ;8.78;  ;7.36;  ;195.21;  ;27.99;  ;78.58;  ;1.66;  ;305;  ;0.09;  ;LBJTP
1108;13/01/2017;23.16;  ;1.56;  ;6.79;  ;4.22;  ;130.93;  ;28.35;  ;75.1;  ;1.79;  ;304.75;  ;0;  ;LBJTP
1109;14/01/2017;18.95;  ;4.74;  ;10.74;  ;8.76;  ;100.78;  ;26.69;  ;78.62;  ;1.62;  ;293.53;  ;0.1;  ;LBJTP
1110;15/01/2017;30.41;  ;2.92;  ;13.21;  ;8.69;  ;112.3;  ;27.33;  ;78.66;  ;1.18;  ;310.16;  ;0.03;  ;LBJTP
1111;16/01/2017;26.51;  ;2.1;  ;11.65;  ;7.24;  ;57.48;  ;26.72;  ;85.32;  ;1.31;  ;293.17;  ;0.04;  ;LBJTP
1112;17/01/2017;20.99;  ;4.99;  ;9.72;  ;8.12;  ;140.18;  ;26.84;  ;79.23;  ;1.25;  ;292.23;  ;0.1;  ;LBJTP
1113;18/01/2017;28.35;  ;3.89;  ;9.01;  ;7.23;  ;162.04;  ;28.39;  ;70.17;  ;1.45;  ;298.27;  ;0;  ;LBJTP
1114;19/01/2017;21.31;  ;3.4;  ;6.92;  ;5.55;  ;206.23;  ;28.83;  ;68.72;  ;1.91;  ;298.48;  ;0;  ;LBJTP
1115;20/01/2017;28.37;  ;5.45;  ;10.69;  ;8.85;  ;209.79;  ;29.39;  ;64.84;  ;1.54;  ;291.24;  ;0;  ;LBJTP
1116;21/01/2017;61.08;  ;7.17;  ;16.6;  ;13.44;  ;142.77;  ;28.81;  ;75.59;  ;1.38;  ;188.32;  ;0;  ;LBJTP
1117;22/01/2017;74.38;  ;4.8;  ;13.35;  ;10.08;  ;136.71;  ;28.51;  ;78.06;  ;1.48;  ;214.99;  ;0;  ;LBJTP
1118;23/01/2017;29.98;  ;2.08;  ;7.21;  ;4.88;  ;186.81;  ;29.43;  ;68.11;  ;1.52;  ;305.04;  ;0;  ;LBJTP
1119;24/01/2017;32.21;  ;4.16;  ;8.86;  ;7.42;  ;133.67;  ;28.03;  ;78.38;  ;1.2;  ;303.52;  ;0.46;  ;LBJTP
1120;25/01/2017;19.95;  ;3.43;  ;9.6;  ;7.11;  ;145.8;  ;28.8;  ;70.13;  ;1.33;  ;311.98;  ;0.01;  ;LBJTP
1121;26/01/2017;41.96;  ;3.05;  ;18.99;  ;11.52;  ;107.26;  ;27.57;  ;80.34;  ;1.09;  ;260.45;  ;0.08;  ;LBJTP
1122;27/01/2017;51.91;  ;14.62;  ;14.86;  ;17.87;  ;77.23;  ;26.98;  ;81.03;  ;0.92;  ;277.06;  ;0.27;  ;LBJTP
1123;28/01/2017;41.07;  ;6.87;  ;16.34;  ;13.08;  ;71.09;  ;26.35;  ;89.08;  ;0.92;  ;303.01;  ;0.53;  ;LBJTP
1124;29/01/2017;26.53;  ;6.57;  ;7.22;  ;8.18;  ;111.03;  ;26.09;  ;87.46;  ;1.32;  ;299.18;  ;0.1;  ;LBJTP
1125;30/01/2017;41.61;  ;15.87;  ;8.73;  ;15.21;  ;123.99;  ;27.26;  ;79.25;  ;0.9;  ;286.69;  ;0.04;  ;LBJTP
1126;31/01/2017;29.35;  ;6.45;  ;15.23;  ;12.23;  ;78.87;  ;26.37;  ;84.53;  ;1.14;  ;184.08;  ;0.23;  ;LBJTP
1127;01/02/2017;35.25;  ;15.27;  ;16.79;  ;19.56;  ;76.37;  ;25.2;  ;92.94;  ;0.75;  ;287.67;  ;0.51;  ;LBJTP
1128;02/02/2017;40.11;  ;10.9;  ;15.33;  ;15.6;  ;116.34;  ;25.98;  ;85.3;  ;0.82;  ;290.93;  ;0.04;  ;LBJTP
1129;03/02/2017;27.08;  ;5.5;  ;10.27;  ;9.1;  ;96.57;  ;26.15;  ;80.85;  ;1.34;  ;308.69;  ;0.09;  ;LBJTP
1130;04/02/2017;30.77;  ;2.1;  ;6.5;  ;4.73;  ;155.79;  ;27.37;  ;79.97;  ;1.66;  ;293.17;  ;0.18;  ;LBJTP
1131;05/02/2017;23.02;  ;1.49;  ;4.57;  ;3.2;  ;153.04;  ;28.06;  ;75.81;  ;1.85;  ;305.29;  ;0.01;  ;LBJTP
1132;06/02/2017;15.71;  ;2.26;  ;5.53;  ;4.08;  ;121.46;  ;27.92;  ;75.67;  ;1.65;  ;300.33;  ;0.01;  ;LBJTP
1133;07/02/2017;37.83;  ;5.51;  ;11.05;  ;9.24;  ;99.52;  ;27.87;  ;76.05;  ;1.27;  ;305.23;  ;0;  ;LBJTP
1134;08/02/2017;22.88;  ;3.33;  ;6.74;  ;5.47;  ;112.68;  ;27.86;  ;75.05;  ;1.5;  ;301.26;  ;0;  ;LBJTP
1135;09/02/2017;26.05;  ;5.82;  ;9.46;  ;8.66;  ;52.32;  ;26.09;  ;85.4;  ;1.13;  ;292.41;  ;0.37;  ;LBJTP
1136;10/02/2017;27.52;  ;9.17;  ;11.83;  ;11.7;  ;53.76;  ;25.85;  ;90.6;  ;0.9;  ;311.33;  ;0.47;  ;LBJTP
1137;11/02/2017;36.79;  ;6.12;  ;16.85;  ;12.77;  ;43.55;  ;25.45;  ;93.5;  ;0.85;  ;258.9;  ;0.91;  ;LBJTP
1138;12/02/2017;42.43;  ;3.11;  ;16.48;  ;10.07;  ;68.68;  ;25.61;  ;94.1;  ;0.93;  ;245.99;  ;0.54;  ;LBJTP
1139;13/02/2017;37.19;  ;8.72;  ;16.2;  ;14.39;  ;141.57;  ;26.74;  ;87.42;  ;1.07;  ;253.19;  ;0.6;  ;LBJTP
1140;14/02/2017;34.53;  ;9.18;  ;17.19;  ;14.91;  ;97.11;  ;26.37;  ;87.71;  ;1.2;  ;205.51;  ;0.78;  ;LBJTP
1141;15/02/2017;25.7;  ;2;  ;11.57;  ;6.65;  ;136.61;  ;26.49;  ;86.28;  ;1.4;  ;250.05;  ;0.6;  ;LBJTP
1142;16/02/2017;44.13;  ;13.58;  ;16.41;  ;17.91;  ;109.19;  ;26.27;  ;86.98;  ;1.16;  ;220.37;  ;0.05;  ;LBJTP
1143;17/02/2017;60.88;  ;16.74;  ;19.17;  ;21.83;  ;114.21;  ;27.46;  ;82.97;  ;0.96;  ;172.17;  ;0.12;  ;LBJTP
1144;18/02/2017;102.09;  ;19.57;  ;16.63;  ;22.51;  ;42.07;  ;26.09;  ;92.9;  ;0.47;  ;205.94;  ;0.62;  ;LBJTP
1145;19/02/2017;93.71;  ;23.28;  ;15.39;  ;22.18;  ;22.6;  ;25.72;  ;96.93;  ;0.32;  ;191.69;  ;1.58;  ;LBJTP
1146;20/02/2017;59.88;  ;14.56;  ;15.38;  ;18.34;  ;24.74;  ;25.45;  ;97.49;  ;0.51;  ;202.4;  ;1.48;  ;LBJTP
1147;21/02/2017;45.35;  ;24.04;  ;15.93;  ;23.35;  ;87.45;  ;26.1;  ;84.06;  ;0.72;  ;234.5;  ;1.89;  ;LBJTP
